V1,AGO_A01,AGO_A02,AGO_A03,AGO_B05,AGO_B06,AGO_B07,AGO_B08,AGO_B09,AGO_C10T12,AGO_C13T15,AGO_C16,AGO_C17_18,AGO_C19,AGO_C20,AGO_C21,AGO_C22,AGO_C23,AGO_C24A,AGO_C24B,AGO_C25,AGO_C26,AGO_C27,AGO_C28,AGO_C29,AGO_C301,AGO_C302T309,AGO_C31T33,AGO_D,AGO_E,AGO_F,AGO_G,AGO_H49,AGO_H50,AGO_H51,AGO_H52,AGO_H53,AGO_I,AGO_J58T60,AGO_J61,AGO_J62_63,AGO_K,AGO_L,AGO_M,AGO_N,AGO_O,AGO_P,AGO_Q,AGO_R,AGO_S,AGO_T,ARE_A01,ARE_A02,ARE_A03,ARE_B05,ARE_B06,ARE_B07,ARE_B08,ARE_B09,ARE_C10T12,ARE_C13T15,ARE_C16,ARE_C17_18,ARE_C19,ARE_C20,ARE_C21,ARE_C22,ARE_C23,ARE_C24A,ARE_C24B,ARE_C25,ARE_C26,ARE_C27,ARE_C28,ARE_C29,ARE_C301,ARE_C302T309,ARE_C31T33,ARE_D,ARE_E,ARE_F,ARE_G,ARE_H49,ARE_H50,ARE_H51,ARE_H52,ARE_H53,ARE_I,ARE_J58T60,ARE_J61,ARE_J62_63,ARE_K,ARE_L,ARE_M,ARE_N,ARE_O,ARE_P,ARE_Q,ARE_R,ARE_S,ARE_T
AGO_C16,8.417842013469693e-06,1.5851095298491976e-05,3.2295993094375453e-06,7.313456577265756e-06,1.198827725114945e-06,1.821875256201208e-06,1.1159857168827088e-06,1.1051064389964333e-06,1.255741748337843e-05,8.545769663240798e-06,0.00034020837763129916,1.005048862963095e-05,4.400535800437989e-07,5.8847068239060335e-06,8.025324603625067e-06,4.467982437850364e-05,2.2755441205249525e-06,3.0382562029798197e-06,2.232706017365988e-06,0.00026052771465789675,5.991454962477596e-06,5.764439922004622e-06,9.897512100966703e-06,0.00018751915892853738,0.0008286335156890765,7.439839597058287e-06,0.004383010129788945,2.5314778799288273e-06,1.0347286128576034e-05,7.007052606596275e-06,4.648620300059988e-06,3.5587898364817624e-06,3.304033769503768e-06,4.521479007781604e-06,2.266303690212445e-06,5.304667004695663e-05,3.1761017033402594e-06,2.607801256540413e-06,1.950068677240094e-06,1.0816461263354951e-06,3.407019119824391e-07,7.464769221860726e-07,3.712173991079832e-07,1.1401818608166128e-05,9.796024813268137e-06,2.559781860101137e-06,1.0033426210408694e-05,5.157416568607891e-06,1.5983270054712112e-05,0.0,4.287368092019696e-08,7.991571130097664e-08,0.0,1.2323565565723136e-07,1.0074841463554081e-08,3.784730651789849e-08,6.522474087423223e-08,3.121564780036142e-08,1.1234105081742325e-07,4.5259060258523834e-08,8.510010334827322e-06,5.444890337403955e-07,1.4026453182366061e-08,6.58341976266245e-08,1.588681571592442e-08,8.355443403223903e-08,1.442964029169928e-07,1.9278592374348933e-08,5.535250871546007e-09,1.6540858003416544e-08,0.0,1.2336819957165081e-08,1.9350530033270724e-08,2.217016372178165e-08,8.454328155254605e-08,0.0,8.496212895167671e-07,2.34226399485862e-08,1.7102808522308966e-08,2.7141461486136737e-07,2.6676207870188343e-08,8.480026628640418e-09,0.0,0.0,2.460156353268907e-08,0.0,4.248751392873481e-08,1.2662587063912454e-08,4.331711085873118e-09,0.0,2.4921145197696938e-09,3.248303942760467e-08,1.6508039448227363e-08,2.4812756118819456e-08,6.0025566233231425e-09,1.5808086124813884e-08,7.354080139632215e-09,2.455493263783942e-08,7.887191394411663e-08,0.0
AGO_C17_18,0.00010295862566674782,8.66932981325215e-05,9.953519183184565e-06,1.2798549010215072e-05,1.4426530453026658e-05,2.3684378330615702e-05,0.00012367800108780932,1.0749671724783486e-05,6.057107256688419e-05,0.0011427501798720173,4.050099733705943e-05,0.011574645230314484,2.9703616652956426e-06,0.00017929372887674996,0.00041787035005082246,0.0013633729267497684,1.972138237788292e-05,3.899095460490769e-05,6.474847450361364e-05,0.00012422771446318244,0.00018903651779572168,0.0002744374658519592,0.00016800607405285006,0.00017160533120562282,0.0001585395757058182,0.0001897159097249863,0.00032894923067892554,1.3355728125141743e-05,5.107946009503407e-05,1.6091777788404238e-05,0.000224372766177069,5.5531949740100835e-05,5.013016753729855e-05,6.197904301436015e-05,0.0001037572950345089,0.0008133822740533351,5.128016633645487e-05,0.0005848471354607097,0.00014500153521478128,0.0001705137857730313,7.53213303875023e-05,0.001067497545246188,0.00010779225226598062,0.00020456913703857855,0.00019890571253368262,5.20750714607078e-05,0.0002495938945906123,3.311604323000857e-05,0.00021567548357778195,0.0,2.143684046009848e-08,0.0,0.0,4.1078551885743795e-08,1.6791402439256805e-08,3.784730651789849e-08,2.7516687556316726e-07,5.959350943705362e-08,1.702137133597322e-08,2.2629530129261917e-08,9.670466289576503e-08,4.355912269923164e-08,6.750230594013666e-08,1.31668395253249e-07,0.0,2.088860850805976e-08,5.012401364485013e-07,3.8557184748697866e-08,1.1070501743092014e-08,0.0,0.0,1.2336819957165081e-08,0.0,1.1085081860890825e-08,0.0,0.0,6.758351166610648e-08,1.2775985426501563e-08,1.7102808522308966e-08,9.023836421937214e-08,4.940038494479323e-09,0.0,0.0,0.0,0.0,0.0,1.6995005571493923e-08,6.331293531956227e-09,0.0,0.0,2.4921145197696938e-09,4.0603799284505835e-09,5.502679816075789e-09,6.203189029704864e-09,7.203067947987771e-09,1.5808086124813884e-08,2.206224041889664e-08,2.455493263783942e-08,2.6290637981372214e-08,0.0
AGO_C19,0.0008960708644918353,0.0010158113456287434,0.012540216453040142,0.0011427275901977744,0.00038947811258311055,0.0003807719285460524,0.004640572158913296,0.00010451627866993541,0.0026488764173761793,0.01439214433410541,0.0006196652592570092,0.002562372076124411,0.0010937751758778643,0.0029998716754253887,0.0018909325178127615,0.008399381461021746,0.0003623171916346953,0.009000327625293887,0.007700603053895291,0.005561040007944343,0.004155991075911245,0.007224597617030663,0.006841697178403831,0.005378140414228869,0.007094117547583012,0.008053626363815595,0.0024978092398382544,0.019955011622625998,0.005485539831877951,4.5627319298766443e-07,0.008648018515032054,0.07126936324575275,0.07727291888597096,0.1130238976860253,0.021912003566176654,2.7786350976977287e-05,0.0004429582618299304,0.007536354816675705,0.0067538771427946625,0.004040566365363838,0.003556246557272699,0.002838656229213062,0.0014638030090325547,0.003204092010142431,0.00019168098744732864,0.0003392103569213777,0.00575431894294974,0.0002852865691372049,0.0031571891466098,0.0,0.0,0.0,0.0,0.0,4.797543554073373e-10,0.0,8.15309260927903e-09,2.8377861636692204e-09,0.0,0.0,0.0,0.0,1.7533066477957576e-09,5.486183135552042e-09,0.0,0.0,1.518909504389398e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0985666097528402e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO_C20,0.00220838718086572,0.0003676234794227177,0.0012631968839978752,0.0001828364144316439,0.0002591617178982551,0.0001166000163968773,0.0006256305207701816,4.0888938242868034e-05,0.00042732153024320127,0.0030382676278685435,8.910219414153075e-05,0.0005572995945130362,0.001321348884797515,0.009049540119653175,0.008323091819952673,0.02466156096838626,4.32353382899741e-05,0.0017409208043074368,0.0024894672093630763,0.0027150960038787087,0.0030642012522385416,0.005810304813557963,0.002299661773493255,0.004151162296108666,0.005510835651534241,0.0034520855730350445,0.0015669782646199905,0.0023797463333463348,0.0008698290053482328,4.2009724697221385e-05,0.001134695559647494,0.0070567095384687015,0.007645306278233822,0.011080475578900609,0.0023782393855203295,9.8744883637192e-06,7.83849566008829e-05,0.0010149435280637894,0.0007058784309543131,0.0004603176871933486,0.0005624202331648571,0.0003145689296612214,0.00019934374332098695,0.00045872713596029226,0.00011228426905041787,0.0003314681946083111,0.00208590957280254,0.000137350146511347,0.0009586015546394006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076546304639515e-09,0.0,0.0,0.0,0.0,0.0,8.766533238978788e-10,0.0,0.0,0.0,7.59454752194699e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3990444065018937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO_C21,7.575216027921377e-05,1.4509848773234962e-05,6.596853671408493e-05,7.313456577265756e-06,2.8776641608834833e-06,3.643750512402416e-06,6.67805852982613e-06,3.482759686534214e-06,2.8254189337601466e-05,4.618002452635893e-05,1.2150299201117828e-05,1.2563110787038689e-05,1.4961821721489161e-06,0.0005761317809856391,0.017224007011366352,0.00027318521191427937,8.34366177525816e-06,1.316577687957922e-05,1.7861648138927904e-05,3.115428575879184e-05,4.4141127376620654e-05,6.290758349665914e-05,4.143534727014874e-05,4.788815439199645e-05,6.341583028232728e-05,3.719919798529143e-05,4.082069257519275e-05,2.880647242677631e-06,1.248244040907585e-05,7.2188937319119765e-06,4.081949643647717e-05,1.290061315724639e-05,1.219074528747942e-05,1.8016354815622086e-05,1.8721639180015847e-05,6.889177928176186e-07,1.1810164586206984e-05,1.4629129000104756e-05,1.1096819377628154e-05,7.030699821180719e-06,5.4250227523357606e-06,1.2761200717371431e-05,0.00031581320229111666,2.3225926794412484e-05,5.732116952194032e-05,2.1875927184790702e-05,0.0009105582638079811,8.68617527344487e-06,0.0002696436855526432,0.0,1.071842023004924e-08,0.0,0.0,4.1078551885743795e-08,9.115332752739409e-09,1.8923653258949245e-08,1.5083221327166206e-07,3.405343396403064e-08,1.0212822801583932e-08,1.1314765064630958e-08,0.0,2.177956134961582e-08,3.6819439603710906e-08,7.132038076217655e-08,0.0,0.0,2.7340371079009164e-07,1.9278592374348933e-08,1.1070501743092014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.861914952348942e-08,6.387992713250782e-09,0.0,4.826703202431533e-08,2.9640230966875933e-09,0.0,0.0,0.0,0.0,0.0,8.497502785746961e-09,0.0,0.0,0.0,2.4921145197696938e-09,2.0301899642252917e-09,5.502679816075789e-09,6.203189029704864e-09,3.6015339739938854e-09,5.269362041604628e-09,1.470816027926443e-08,2.455493263783942e-08,1.3145318990686107e-08,0.0
AGO_C22,0.0010784855009237236,0.0011790776272032108,3.123710807488773e-06,2.3768733876113704e-05,1.3234867037025947e-05,4.9190631917432615e-05,1.904318027288654e-05,1.5136609406860238e-05,4.50281906328006e-05,0.0013047089491628598,1.0125249334264858e-05,0.00027488086402040646,7.040857280700783e-07,0.0002028325561723741,0.000418147085381982,0.004385005621147429,8.849338246485928e-06,3.392719426660799e-05,8.261012264254156e-05,0.00019899800028428286,0.00034053473613265524,0.0007007553922576055,0.0003826478830899161,0.0008800273395160144,0.0003149652904022255,0.0005803074885705463,0.0006689230279657498,1.5188867279572963e-05,0.00032832103128608713,0.00026103715280247845,0.0005841990284114645,0.0017580421792219908,0.0005008459465771919,0.0004934672627877339,0.0010858550724409193,0.0015261825503552979,2.281859476186206e-05,0.0006485156490655135,0.00030323567931083464,0.0002908855475466528,0.00010333751068821209,3.6435183106701166e-06,1.0672500224354517e-06,0.00010587402993297119,5.155142379325485e-06,2.2142898299034377e-06,0.0018250901617586984,8.876185357551475e-05,0.00019179924065654535,0.0,0.0,0.0,0.0,0.0,4.317789198666036e-09,0.0,7.337783348351126e-08,1.702671698201532e-08,6.808548534389289e-09,1.1314765064630958e-08,9.670466289576503e-08,2.177956134961582e-08,1.7533066477957574e-08,3.291709881331225e-08,0.0,0.0,1.2910730787309882e-07,1.9278592374348933e-08,5.535250871546007e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.930957476174471e-08,4.258661808833855e-09,0.0,2.5182799317034086e-08,9.880076988958647e-10,0.0,0.0,0.0,0.0,0.0,4.248751392873481e-09,0.0,0.0,0.0,0.0,2.0301899642252917e-09,0.0,0.0,2.401022649329257e-09,5.269362041604628e-09,7.354080139632215e-09,0.0,0.0,0.0
AGO_C23,3.4681509095495133e-06,1.2193150229609212e-06,2.811339726739896e-05,2.5597098020430144e-05,7.648616410354872e-05,3.643750512402416e-06,0.00034033100422055086,1.2725468085413475e-06,1.3880870796577626e-05,6.491498109577146e-06,2.83506981359416e-05,1.5075732944446424e-06,7.084862638705162e-06,0.0002193477011297878,0.000632063496368264,0.0006110497886431546,0.00037394775047293387,0.00021875444661454706,0.00023666683784079472,0.00037774571482535106,0.0004711239993964526,0.000784966340683412,0.00036830487826563385,0.000656793737725452,0.0008159503496326111,0.0004501102956220263,0.000385859831276457,2.500052637281435e-05,4.7794607355803586e-05,0.0051264656075484935,9.65837308624034e-05,1.7349100452848594e-05,1.8912745025435362e-05,2.6989751615680964e-05,7.685725558111769e-06,1.3778355856352372e-06,1.9025774281174175e-05,1.9526706969705043e-05,1.174684227004152e-05,7.571522884348466e-06,1.022105735947317e-06,0.0005747339103031197,5.568260986619747e-07,5.9603157591894895e-05,0.0013385182944275406,8.323217091126397e-07,0.0007920446255008765,0.0020692098159209448,0.0002435968750931124,0.0,0.0,0.0,0.0,0.0,9.595087108146746e-10,0.0,1.4267912066238302e-08,2.8377861636692204e-09,0.0,0.0,0.0,0.0,3.5066132955915153e-09,5.486183135552042e-09,0.0,0.0,2.2783642565840967e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.896655422756628e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO_C24A,7.32688968852402e-05,0.00011851742023180154,1.7312770068624217e-05,2.3768733876113704e-05,4.330347238946075e-05,3.461562986782295e-05,3.7497120087259015e-05,9.292940509742735e-06,1.1726411914625445e-05,0.0001011523313023983,8.100199467411886e-06,1.5578257375927973e-05,1.0561285921051173e-06,1.8508352107446396e-05,2.1031885168120868e-05,9.23383037155742e-05,7.585147068416509e-06,0.03849622521985581,0.006910225123747732,0.02668364575240521,0.0041666289653344195,0.012853698514779523,0.015844490960887383,0.02326212934348494,0.020840555691782156,0.016680120376604678,0.00012246207772557825,3.455030844399413e-05,4.418126934265005e-05,0.0005166560614382284,4.159746801561944e-05,8.993358482609122e-05,0.00010242504685461681,0.00014148751233581205,3.4388695125397534e-05,3.903867492633173e-06,6.6297268564869485e-06,2.6268827291492456e-05,1.625057231033412e-05,1.0584679950568774e-05,5.7395168249349345e-06,1.3152212438516516e-05,3.3873587668603467e-06,2.1476441399508685e-05,2.115991531367906e-05,7.176811718197667e-06,3.854425118454033e-05,7.871846341559413e-06,3.334781036106601e-05,0.0,2.143684046009848e-08,0.0,0.0,8.215710377148759e-08,8.107848606384e-08,9.461826629474623e-08,1.1210502337758666e-07,1.1918701887410724e-07,7.489403387828217e-08,4.5259060258523834e-08,9.670466289576503e-08,1.3067736809769489e-07,4.733927949048545e-08,1.6458549406656126e-07,3.177363143184884e-08,2.715519106047768e-07,2.8099825831203865e-07,1.6001231670709613e-06,5.479898362830548e-07,8.270429001708272e-07,4.292010516235115e-08,4.0711505858644763e-07,6.192169610646632e-07,4.988286837400871e-07,5.072596893152762e-07,2.3923673195327435e-07,4.055010699966388e-07,1.9163978139752345e-08,1.1971965965616275e-07,2.5602512638984654e-07,2.6676207870188343e-08,1.6960053257280836e-08,9.556894491340073e-09,0.0,2.460156353268907e-08,0.0,1.2746254178620442e-08,6.331293531956227e-09,4.331711085873118e-09,0.0,2.4921145197696938e-09,1.0150949821126457e-08,1.6508039448227363e-08,1.2406378059409728e-08,6.0025566233231425e-09,5.269362041604628e-09,7.354080139632215e-09,2.455493263783942e-08,1.3145318990686107e-08,0.0
AGO_C24B,1.0926358933483662e-05,4.877260091843685e-06,1.0059407685133336e-05,3.656728288632878e-06,2.0872020552798047e-06,7.287501024804832e-06,7.954746189939948e-06,2.0762605823569353e-06,4.124249859737033e-06,1.9638836053024528e-05,2.0250498668529714e-06,6.03029317777857e-06,8.801071600875978e-07,3.844042360777329e-05,3.486865172609512e-05,9.872113576964613e-05,3.7925735342082543e-06,3.5952698401927874e-05,2.009435415629389e-05,3.621685719459551e-05,1.907483620707153e-05,3.9599195985944804e-05,2.734397410945038e-05,4.040792200611033e-05,4.650494220704001e-05,3.719919798529143e-05,9.534760309534073e-06,1.3914399105539828e-05,1.708123424399853e-05,3.9190608183404745e-06,1.0036793829674975e-05,5.367841336693326e-05,5.662430287735769e-05,8.180398943309488e-05,2.0396733211912005e-05,4.592785285450791e-07,2.6827266814621605e-06,6.996539956571839e-06,5.293043552508827e-06,3.3994592541972706e-06,3.511850477357449e-06,2.4704831472348592e-06,1.6240761210974265e-06,5.972381175706068e-06,8.115272796651067e-06,4.742663323622966e-06,2.0613227115443606e-05,4.343087636722435e-06,6.610364775714269e-06,0.0,5.895131126527082e-07,1.7581456486214858e-06,1.6832952389593294e-07,2.2593203537159086e-06,1.2655919895645556e-06,4.068585450674087e-06,1.2250021645441741e-06,2.7384636479407974e-06,7.656212826920754e-06,3.2925966338076086e-06,9.573761626680738e-06,1.276282295087487e-05,1.946170379053291e-06,1.47797773671772e-05,3.5904203517989183e-06,2.157793258882573e-05,7.86795123273708e-06,4.8061530789251886e-05,7.060212486656933e-05,4.8778990252075387e-05,4.39011361374906e-06,4.4350867746008465e-05,3.1754219784597255e-05,3.0450719871867094e-05,2.0628560698821235e-05,1.635781154730513e-05,3.6398548425888774e-05,9.986561941715388e-07,8.021217196962904e-06,8.029115848914367e-06,2.0135596903497723e-06,7.377623166917163e-07,5.638567749890642e-07,2.3235173224509247e-07,1.3038828672325206e-06,2.4120629390195755e-08,1.0069540801110148e-06,5.128347760884543e-07,2.0792213212190967e-07,1.7051843221977154e-07,1.4952687118618162e-07,5.887550896253346e-07,9.024394898364294e-07,4.900519333466842e-07,2.581099348028951e-07,1.528114992065342e-07,2.5739280488712753e-07,6.875381138595038e-07,5.915393545808748e-07,0.0
AGO_C25,0.00013455920458531304,0.0001791173768729593,2.858989552616843e-06,2.011200558748083e-05,1.2093353784824862e-05,2.186250307441449e-05,1.6811208839121125e-05,6.496686338342669e-06,1.0679960457677243e-05,0.00016302699049874754,1.0125249334264858e-05,2.3116123848151187e-05,8.14099123081028e-07,2.7620156221881548e-05,5.091930093334526e-05,0.00027531282259897,6.32095589034709e-06,0.0011439034604219021,0.0015137746797741398,0.009808537442583625,0.0031943014171380555,0.00781833492899714,0.007253031071142311,0.009999897330143724,0.012919918489519478,0.010769167816741868,0.00013318868307380408,4.294783161810286e-06,2.5457608729036274e-05,0.00019268579894580852,5.659983352944941e-05,0.00010016510560597629,3.3837863087676525e-05,3.43632404591402e-05,6.227408400931588e-05,8.519616704511217e-05,8.449047249662438e-06,4.783089133947294e-05,2.5815194870130767e-05,2.101483902594676e-05,6.945077436565104e-06,1.5356096684970638e-05,2.1809022197594013e-06,4.156535989961091e-05,3.2812293100524256e-05,8.951384418758578e-07,0.00011980506940349392,3.230171429812311e-05,5.090967498908303e-05,0.0,5.35921011502462e-08,7.991571130097664e-08,0.0,1.6431420754297518e-07,6.716560975702722e-08,9.461826629474623e-08,1.42679120662383e-07,1.4756488051079943e-07,2.723419413755715e-07,1.0183288558167861e-07,3.868186515830601e-07,1.7423649079692656e-07,6.048907934895363e-08,2.1944732542208169e-07,4.766044714777325e-08,3.1332912762089635e-07,2.5821461574619764e-07,4.241290322356765e-07,5.092430801822326e-07,5.954708881229956e-07,4.292010516235115e-08,3.701045987149524e-07,4.644127207984973e-07,3.658077014093972e-07,4.227164077627302e-07,2.09332140459115e-07,3.9584628261576654e-07,2.5551970853003126e-08,1.0261685113385378e-07,2.7771031469062587e-07,4.544835414920977e-08,2.5440079885921252e-08,1.9113788982680145e-08,6.454214784585902e-09,4.920312706537814e-08,0.0,5.523376810735525e-08,1.2662587063912454e-08,8.663422171746237e-09,8.525921610988576e-09,4.9842290395393875e-09,2.2332089606478207e-08,3.301607889645473e-08,4.3422323207934046e-08,2.641124914262183e-08,1.5808086124813884e-08,1.470816027926443e-08,4.910986527567884e-08,3.9435956972058315e-08,0.0
AGO_C26,9.101370784963431e-05,2.6093341491363713e-05,1.7048048813752286e-05,7.679129406129043e-05,4.80486331261209e-06,5.465625768603624e-05,1.3079352601865347e-05,2.5752328836007794e-05,7.328237997040206e-05,0.0001652456037767043,3.037574800279457e-05,0.0006191100995852665,4.13650365241171e-06,0.00048463408133651956,0.0008315896701342527,0.0011782707971816817,3.8937088284538077e-05,0.0002385031119339159,9.600635874673748e-05,0.0002593594289419421,0.0005186888153230605,0.0003699266662990793,0.00024047599316501304,0.00032414340338839863,0.00046927714408922193,0.00030503342347938976,0.0015592312718684938,6.459633210852869e-06,2.775700564649761e-05,2.5070582407554345e-05,0.00010751375131998245,3.5439615454964225e-05,4.0787727223529274e-05,4.2849708750668746e-05,2.9560482915814496e-05,1.7222944820440468e-05,0.0001659898589231128,0.0018286411250130945,0.003218774072611179,0.001957161405166483,1.2029398276918426e-05,9.224321967013612e-06,7.192337107717174e-06,0.0019811413920220932,0.0015220463803017267,1.5295874427843605e-05,0.0001745418797196839,0.002128655827948583,0.0016810058962480553,0.0,5.35921011502462e-08,7.991571130097664e-08,0.0,1.6431420754297518e-07,7.819995993139597e-08,2.081601858484417e-07,4.871472834044221e-07,2.0715838994785307e-07,3.302146039178805e-07,1.6972147596946438e-07,7.736373031661202e-07,5.880481564396272e-07,1.858505046663503e-07,7.90010371519494e-07,1.5886815715924418e-07,8.564329488304501e-07,1.1012093906823135e-06,1.927859237434893e-06,2.7399491814152734e-06,1.9021986703929024e-06,2.943092925418364e-07,1.7518284339174415e-06,1.257784452162597e-06,1.2082739228370998e-06,8.454328155254604e-07,6.579010128715044e-07,1.5447659809395764e-06,6.387992713250782e-08,3.4205617044617933e-07,4.6867987617813443e-07,1.0077678528737819e-07,3.392010651456167e-08,2.8670683474020215e-08,1.9362644353757704e-08,7.380469059806719e-08,2.4120629390195755e-08,7.647752507172265e-08,5.0650348255649815e-08,9.962935497508172e-08,6.820737288790861e-08,1.7444801638387855e-08,3.248303942760467e-08,7.703751742506104e-08,5.582870126734377e-08,3.4814828415274223e-08,4.2154896332837027e-08,6.618672125668992e-08,9.821973055135768e-08,7.887191394411663e-08,0.0
AGO_C27,1.7938421330703918e-05,1.4022122764050592e-05,1.2441898978980705e-05,5.8507652618126045e-05,1.8316750302055036e-06,3.8259380380225365e-05,9.99923202326907e-06,2.0930046193114266e-05,4.552063837724681e-05,7.173516265393479e-05,1.2150299201117828e-05,0.0003196055384222642,3.190388455317542e-06,9.595868708014516e-05,0.0001593995507478634,0.00027573834473590815,3.489167651471594e-05,0.000185840004415599,5.35849444167837e-05,0.00017524285739320408,0.00012215231647990038,0.00032857307555426345,0.00019459515317154873,0.000222720252509178,0.00021984154497873456,0.00020087566912057374,0.0006710087567834604,0.0007629874330105486,1.3467896230844997e-05,0.0017044003646698317,6.099873455719212e-05,2.2390719387864424e-05,1.8798812826486957e-05,2.629413946063764e-05,1.3499287198221955e-05,8.496652778083964e-06,0.00011107105180030694,0.00045960907023807375,0.0005989496651523146,0.0002788329192817716,1.7035095599121953e-06,9.739746508523044e-06,3.016141367752363e-06,0.0004919070313808816,0.00029267662355031844,2.5911902264827463e-06,4.539877008076013e-05,0.0005355569942033352,0.000347290806127078,0.0,4.287368092019696e-08,7.991571130097664e-08,0.0,1.2323565565723136e-07,6.140855749213918e-08,1.703128793305432e-07,3.9542499155003294e-07,1.6459159749281477e-07,2.587248443067929e-07,1.1314765064630958e-07,2.9011398868729504e-07,4.5737078834193214e-07,1.490310650626394e-07,6.363972437240368e-07,1.1120771001147092e-07,6.89324080765972e-07,8.961566075897447e-07,1.5808445746966125e-06,2.230706101233041e-06,1.5382997943177384e-06,1.471546462709182e-07,1.4557447549454794e-06,1.0255780917633484e-06,9.865722856192833e-07,6.763462524203684e-07,5.382826468948672e-07,1.1585744857046824e-06,5.962126532367396e-08,2.7364493635694346e-07,3.8543673399127175e-07,7.311256971829398e-08,3.392010651456167e-08,1.9113788982680145e-08,6.454214784585902e-09,4.920312706537814e-08,0.0,4.673626532160829e-08,1.899388059586868e-08,1.7326844343492474e-08,8.525921610988576e-09,4.9842290395393875e-09,2.4362279570703496e-08,3.301607889645473e-08,2.4812756118819456e-08,1.560664722064017e-08,1.0538724083209257e-08,1.470816027926443e-08,2.455493263783942e-08,2.6290637981372214e-08,0.0
AGO_C28,0.00010632576247213568,0.00015997413101247288,1.3765505253340356e-05,0.0003473891874201234,0.00028817239360482154,0.00037895005328985123,0.0008096521015412727,0.00013738482321160205,0.0003434515237672056,0.0025868209112354192,0.0002470560837560625,0.0012392252480334964,0.00019184135822009413,0.00046897316801483406,0.0009843475729342886,0.006383683098345825,3.135194121612157e-05,0.0010162966998967498,0.0009935541777278646,0.001473597716390854,0.0015624247247048718,0.0026942490939804212,0.010734103505161973,0.005454996135213268,0.008222919326608439,0.0063610628554848355,0.00016298480904109806,0.0004067124737298066,0.0006390681004172913,0.00011247948980704836,0.0012232978783831415,0.0005717789003947365,0.0009762850127888893,0.0007785986851399923,0.0010667392934886925,0.0010161537444059875,6.679064358674759e-05,0.005117841768414909,0.003301605561187282,0.0028740882785486016,0.0003720202800454402,0.0016335936511640116,0.001057319957009313,0.0006473699231969879,0.0008832978993597551,5.548287921311238e-05,0.0036224145549450283,0.003009216846294057,0.001621907261909953,0.0,5.35921011502462e-08,7.991571130097664e-08,0.0,1.6431420754297518e-07,7.484167944354461e-08,1.8923653258949246e-07,4.2803736198714905e-07,1.958072452931762e-07,2.825547641771555e-07,1.4709194584020244e-07,3.868186515830601e-07,4.79150349691548e-07,1.6218086492110756e-07,6.748005256729012e-07,1.2709452572739535e-07,7.311012977820915e-07,9.493184402433738e-07,1.657958944194008e-06,2.358016871278599e-06,1.637544942338238e-06,1.471546462709182e-07,1.4804183948598097e-06,1.1029802118964312e-06,1.0309126130628465e-06,6.763462524203684e-07,5.382826468948672e-07,1.2937415090368954e-06,5.3233272610423186e-08,2.907477448792524e-07,3.9243195602378117e-07,7.706460051387743e-08,3.392010651456167e-08,1.9113788982680145e-08,1.2908429569171804e-08,6.150390883172267e-08,0.0,5.9482519500228733e-08,2.5325174127824908e-08,8.663422171746237e-09,8.525921610988576e-09,9.968458079078775e-09,2.6392469534928788e-08,4.402143852860631e-08,3.101594514852432e-08,2.0408692519298683e-08,2.634681020802314e-08,3.6770400698161076e-08,4.910986527567884e-08,5.258127596274443e-08,0.0
